,geo_enabled,default_profile_image,default_profile,statuses_count,protected,verified,description,following,followers_count,friends_count,favourites_count,favouriteses_count,listed_count,url_count,location,notifications,updated,time_diffs_count,statu,label
5167,1.0,1.0,1.0,12461,0.0,0.0,51,0,905,1940,1,1,12461,9,0,1,1.0,0,1197.0,0
5168,0.0,1.0,1.0,2754,0.0,0.0,15,0,237,439,7269,7269,2754,1,1,1,1.0,0,936.0,1
5169,0.0,1.0,1.0,3100,0.0,0.0,67,0,185,376,1675,1675,3100,1,0,0,1.0,0,866.0,1
5170,0.0,1.0,0.0,16948,0.0,0.0,20,0,244,246,5500,5500,16948,3,1,1,1.0,0,802.0,1
5171,0.0,1.0,1.0,11688,0.0,0.0,143,0,1201,1191,351,351,11688,61,0,0,1.0,0,2181.0,1
5172,1.0,1.0,1.0,62,0.0,0.0,0,0,1,43,0,0,62,2,1,1,1.0,0,63.0,0
5173,1.0,1.0,1.0,45101,0.0,0.0,0,0,776,783,0,0,45101,4,1,1,1.0,0,606.0,0
5174,0.0,1.0,1.0,5825,0.0,0.0,117,0,3842,1926,1424,1424,5825,8,1,0,1.0,0,2176.0,1
5175,1.0,1.0,1.0,207,0.0,0.0,69,0,3648,3799,0,0,207,8,1,1,1.0,0,870.0,0
5176,1.0,1.0,1.0,58,0.0,0.0,0,0,0,42,0,0,58,0,1,1,1.0,0,74.0,0
5177,1.0,1.0,1.0,59,0.0,0.0,0,0,4,42,0,0,59,0,1,1,1.0,0,70.0,0
5178,1.0,1.0,1.0,34627,0.0,0.0,43,0,661,498,15474,15474,34627,1,1,0,1.0,0,1242.0,1
5179,1.0,1.0,1.0,79,0.0,0.0,0,0,7,41,0,0,79,0,1,1,1.0,0,74.0,0
5180,0.0,1.0,1.0,1249,0.0,0.0,43,0,139,466,38,38,1249,0,1,0,1.0,0,1311.0,1
5181,0.0,1.0,1.0,1116,0.0,0.0,94,0,777,296,82,82,1116,4,0,0,1.0,0,1108.0,1
5182,0.0,1.0,1.0,10266,0.0,0.0,76,0,2181,1051,3808,3808,10266,3,0,0,1.0,0,1147.0,1
5183,1.0,1.0,1.0,11633,0.0,0.0,50,0,730,1453,1,1,11633,8,0,1,1.0,0,850.0,0
5184,1.0,1.0,1.0,45,0.0,0.0,0,0,5,38,0,0,45,0,1,1,1.0,0,56.0,0
5185,1.0,1.0,1.0,57,0.0,0.0,0,0,7,35,0,0,57,0,1,1,1.0,0,62.0,0
5186,1.0,1.0,1.0,61,0.0,0.0,0,0,6,38,0,0,61,0,1,1,1.0,0,70.0,0
5187,1.0,1.0,1.0,76,0.0,0.0,0,0,2,42,0,0,76,0,1,1,1.0,0,73.0,0
5188,1.0,1.0,1.0,42,0.0,0.0,0,0,4,29,0,0,42,0,1,1,1.0,0,68.0,0
5189,1.0,1.0,1.0,62,0.0,0.0,0,0,2,40,0,0,62,0,1,1,1.0,0,61.0,0
5190,1.0,1.0,1.0,81,0.0,0.0,0,0,8,40,0,0,81,0,1,1,1.0,0,69.0,0
5191,1.0,1.0,1.0,56,0.0,0.0,0,0,8,40,0,0,56,0,1,1,1.0,0,69.0,0
5192,1.0,1.0,1.0,11862,0.0,0.0,56,0,801,1804,0,0,11862,4,0,1,1.0,0,1196.0,0
5193,1.0,1.0,1.0,91,0.0,0.0,116,0,69,202,0,0,91,0,1,0,1.0,0,869.0,0
5194,0.0,1.0,0.0,8703,0.0,0.0,113,0,385,194,774,774,8703,2,1,0,1.0,0,1554.0,1
5195,1.0,1.0,1.0,70,0.0,0.0,0,0,6,36,0,0,70,0,1,1,1.0,0,73.0,0
5196,1.0,1.0,1.0,8316,0.0,0.0,122,0,612,1613,648,648,8316,4,0,0,1.0,0,1122.0,1
5197,1.0,1.0,1.0,41,0.0,0.0,0,0,4,38,0,0,41,0,1,1,1.0,0,54.0,0
5198,1.0,1.0,1.0,1063,0.0,0.0,0,0,58,92,6298,6298,1063,0,1,1,1.0,0,698.0,1
5199,1.0,1.0,1.0,64,0.0,0.0,0,0,6,42,0,0,64,0,1,1,1.0,0,62.0,0
5200,1.0,1.0,0.0,13188,0.0,0.0,55,0,657,1711,1,1,13188,6,1,1,1.0,0,776.0,0
5201,1.0,1.0,0.0,8564,0.0,0.0,90,0,461,382,3226,3226,8564,0,1,1,1.0,0,793.0,1
5202,1.0,1.0,1.0,50,0.0,0.0,0,0,7,40,0,0,50,0,1,1,1.0,0,67.0,0
5203,1.0,1.0,1.0,63,0.0,0.0,0,0,4,35,0,0,63,1,1,1,1.0,0,66.0,0
5204,1.0,1.0,1.0,55,0.0,0.0,0,0,10,45,0,0,55,0,1,1,1.0,0,73.0,0
5205,0.0,1.0,1.0,8513,0.0,0.0,16,0,463,433,2446,2446,8513,0,1,0,1.0,0,715.0,1
5206,1.0,1.0,1.0,45,0.0,0.0,0,0,7,41,0,0,45,0,1,1,1.0,0,57.0,0
5207,0.0,1.0,0.0,937,0.0,0.0,148,0,753,1942,535,535,937,7,1,0,1.0,0,778.0,1
5208,1.0,1.0,1.0,43,0.0,0.0,0,0,4,35,0,0,43,0,1,1,1.0,0,57.0,0
5209,1.0,1.0,1.0,46,0.0,0.0,0,0,8,44,0,0,46,0,1,1,1.0,0,53.0,0
5210,1.0,1.0,1.0,34314,0.0,0.0,6,0,30095,697,3230,3230,34314,131,1,1,1.0,0,1989.0,1
5211,1.0,1.0,1.0,58,0.0,0.0,0,0,1,32,0,0,58,1,1,1,1.0,0,69.0,0
5212,1.0,1.0,1.0,53,0.0,0.0,0,0,10,37,0,0,53,0,1,1,1.0,0,71.0,0
5213,1.0,1.0,1.0,32,0.0,0.0,48,0,0,0,0,0,32,0,1,0,1.0,0,872.0,0
5214,1.0,1.0,1.0,78,0.0,0.0,0,0,4,42,0,0,78,0,1,1,1.0,0,72.0,0
5215,1.0,1.0,1.0,12544,0.0,0.0,66,0,728,1555,1,1,12544,5,0,1,1.0,0,850.0,0
5216,1.0,1.0,1.0,45,0.0,0.0,0,0,5,41,0,0,45,1,1,1,1.0,0,70.0,0
5217,0.0,1.0,1.0,10642,0.0,0.0,159,0,772,931,355,355,10642,33,0,0,1.0,0,2359.0,1
5218,1.0,1.0,1.0,9846,0.0,0.0,14,0,582,64,5576,5576,9846,1,1,1,1.0,0,1918.0,1
5219,1.0,1.0,1.0,45,0.0,0.0,0,0,16,44,0,0,45,0,1,1,1.0,0,59.0,0
5220,0.0,1.0,0.0,2660,0.0,0.0,48,0,330,485,3972,3972,2660,5,1,0,1.0,0,353.0,1
5221,1.0,1.0,1.0,11735,0.0,0.0,87,0,759,1678,1,1,11735,4,0,1,1.0,0,1195.0,0
5222,0.0,1.0,0.0,16155,0.0,0.0,0,0,352,424,20656,20656,16155,3,1,0,1.0,0,1083.0,1
5223,1.0,1.0,1.0,65,0.0,0.0,0,0,3,43,0,0,65,0,1,1,1.0,0,65.0,0
5224,0.0,1.0,1.0,9665,0.0,0.0,14,0,271,223,58,58,9665,1,1,0,1.0,0,1581.0,1
5225,1.0,1.0,1.0,5110,0.0,0.0,103,0,289,543,1641,1641,5110,0,1,1,1.0,0,1251.0,1
5226,1.0,1.0,1.0,1603,0.0,0.0,100,0,424,491,1720,1720,1603,0,0,0,1.0,0,990.0,1
5227,1.0,1.0,1.0,52,0.0,0.0,0,0,7,35,0,0,52,0,1,1,1.0,0,68.0,0
5228,1.0,1.0,0.0,14676,0.0,0.0,0,0,282,487,2028,2028,14676,4,1,0,1.0,0,1359.0,1
5229,1.0,1.0,1.0,36,0.0,0.0,0,0,2,30,0,0,36,0,1,1,1.0,0,53.0,0
5230,1.0,1.0,1.0,2366,0.0,0.0,139,0,157,388,287,287,2366,3,0,0,1.0,0,737.0,1
5231,1.0,1.0,1.0,122,0.0,0.0,42,0,0,0,0,0,122,0,1,0,1.0,0,871.0,0
5232,1.0,1.0,1.0,61,0.0,0.0,0,0,1,36,0,0,61,0,1,1,1.0,0,70.0,0
5233,1.0,1.0,0.0,29978,0.0,0.0,37,0,1706,653,9022,9022,29978,2,1,1,1.0,0,752.0,1
5234,0.0,1.0,0.0,10963,0.0,0.0,15,0,1050,348,837,837,10963,4,1,1,1.0,0,126.0,1
5235,1.0,1.0,1.0,327,0.0,0.0,33,0,5217,5724,0,0,327,3,1,1,1.0,0,874.0,0
5236,0.0,1.0,1.0,3030,0.0,0.0,13,0,248,352,1399,1399,3030,1,0,0,1.0,0,409.0,1
5237,1.0,1.0,1.0,47,0.0,0.0,0,0,4,34,0,0,47,0,1,1,1.0,0,68.0,0
5238,1.0,1.0,1.0,9067,0.0,0.0,30,0,66,94,2612,2612,9067,0,1,1,1.0,0,641.0,1
5239,0.0,1.0,1.0,4366,0.0,0.0,31,0,723,487,192,192,4366,1,0,0,1.0,0,1117.0,1
5240,1.0,1.0,1.0,1974,0.0,0.0,62,0,324,433,913,913,1974,0,1,0,1.0,0,1271.0,1
5241,1.0,1.0,1.0,65,0.0,0.0,0,0,4,43,0,0,65,0,1,1,1.0,0,73.0,0
5242,1.0,1.0,0.0,2984,0.0,0.0,142,0,1450,1798,316,316,2984,41,0,1,1.0,0,1083.0,1
5243,1.0,1.0,1.0,214410,0.0,0.0,133,0,464136,37217,2771,2771,214410,452,0,0,1.0,0,886.0,0
5244,1.0,1.0,1.0,77,0.0,0.0,0,0,8,34,0,0,77,0,1,1,1.0,0,74.0,0
5245,1.0,1.0,1.0,41,0.0,0.0,0,0,2,38,0,0,41,0,1,1,1.0,0,67.0,0
5246,1.0,1.0,1.0,3380,0.0,0.0,106,0,1090,2001,27,27,3380,17,1,0,1.0,0,1487.0,1
5247,1.0,1.0,1.0,72,0.0,0.0,0,0,12,43,0,0,72,0,1,1,1.0,0,70.0,0
5248,1.0,1.0,0.0,134,0.0,0.0,0,0,17,39,23,23,134,0,1,1,1.0,0,142.0,1
5249,1.0,1.0,1.0,6176,0.0,0.0,85,0,127,166,158,158,6176,3,0,1,1.0,0,1882.0,1
5250,1.0,1.0,1.0,59,0.0,0.0,0,0,5,42,0,0,59,1,1,1,1.0,0,70.0,0
5251,1.0,1.0,1.0,41,0.0,0.0,0,0,3,42,0,0,41,0,1,1,1.0,0,58.0,0
5252,1.0,1.0,1.0,106,0.0,0.0,11,0,2,0,0,0,106,0,1,0,1.0,0,873.0,0
5253,1.0,1.0,1.0,8209,0.0,0.0,11,0,562,217,12535,12535,8209,1,0,0,1.0,0,1305.0,1
5254,0.0,1.0,0.0,6389,0.0,0.0,43,0,1135,1763,4334,4334,6389,1,0,0,1.0,0,1202.0,1
5255,1.0,1.0,1.0,29910,0.0,0.0,3,0,249,185,9304,9304,29910,4,0,0,1.0,0,499.0,1
5256,1.0,1.0,1.0,2416,0.0,0.0,33,0,124,161,402,402,2416,0,1,1,1.0,0,567.0,1
5257,1.0,1.0,1.0,71,0.0,0.0,0,0,1,40,0,0,71,0,1,1,1.0,0,72.0,0
5258,1.0,1.0,1.0,57,0.0,0.0,0,0,7,38,0,0,57,0,1,1,1.0,0,65.0,0
5259,1.0,1.0,1.0,43,0.0,0.0,0,0,3,39,0,0,43,0,1,1,1.0,0,70.0,0
5260,1.0,1.0,0.0,6776,0.0,0.0,42,0,10147,10813,7,7,6776,22,1,0,1.0,0,769.0,0
5261,1.0,1.0,1.0,371,0.0,0.0,11,0,5392,5925,0,0,371,6,1,0,1.0,0,713.0,0
5262,1.0,1.0,0.0,277,0.0,0.0,26,0,27,154,275,275,277,2,1,0,1.0,0,408.0,1
5263,1.0,1.0,0.0,276,0.0,0.0,64,0,234,137,544,544,276,2,1,0,1.0,0,1121.0,1
5264,1.0,1.0,1.0,220,0.0,0.0,0,0,60,519,0,0,220,0,1,1,1.0,0,75.0,0
5265,1.0,1.0,1.0,24264,0.0,0.0,159,0,179,87,0,0,24264,5,0,0,1.0,0,1409.0,0
5266,1.0,1.0,1.0,41,0.0,0.0,0,0,9,44,0,0,41,0,1,1,1.0,0,59.0,0
5267,1.0,1.0,1.0,71,0.0,0.0,0,0,7,44,0,0,71,0,1,1,1.0,0,70.0,0
5268,1.0,1.0,1.0,90,0.0,0.0,0,0,22,277,0,0,90,0,1,1,1.0,0,74.0,0
5269,1.0,1.0,1.0,74,0.0,0.0,0,0,4,40,0,0,74,0,1,1,1.0,0,71.0,0
5270,0.0,1.0,0.0,2829,0.0,0.0,35,0,594,842,6508,6508,2829,1,0,1,1.0,0,546.0,1
5271,1.0,1.0,1.0,82,0.0,0.0,88,0,1,0,0,0,82,0,1,0,1.0,0,874.0,0
5272,1.0,1.0,0.0,15587,0.0,0.0,0,0,39,15,18,18,15587,4,0,1,1.0,0,107.0,1
5273,0.0,1.0,0.0,4494,0.0,0.0,28,0,667,1120,778,778,4494,24,1,0,1.0,0,320.0,1
5274,1.0,1.0,1.0,43,0.0,0.0,0,0,5,39,0,0,43,0,1,1,1.0,0,68.0,0
5275,1.0,1.0,1.0,431,0.0,0.0,46,0,4326,4760,0,0,431,7,1,0,1.0,0,718.0,0
5276,0.0,1.0,0.0,50769,0.0,0.0,14,0,11066,879,18862,18862,50769,45,1,0,1.0,0,2092.0,1
5277,0.0,1.0,1.0,2494,0.0,0.0,87,0,261,253,156,156,2494,0,1,0,1.0,0,702.0,1
5278,1.0,1.0,1.0,50,0.0,0.0,0,0,2,44,0,0,50,2,1,1,1.0,0,64.0,0
5279,0.0,1.0,1.0,73443,0.0,0.0,20,0,2844,1861,9562,9562,73443,71,0,0,1.0,0,1583.0,1
5280,1.0,1.0,1.0,76,0.0,0.0,0,0,4,35,0,0,76,0,1,1,1.0,0,74.0,0
5281,0.0,1.0,1.0,5063,0.0,0.0,17,0,4913,3451,2835,2835,5063,4,0,0,1.0,0,807.0,1
5282,1.0,1.0,1.0,63,0.0,0.0,0,0,6,33,0,0,63,0,1,1,1.0,0,64.0,0
5283,1.0,1.0,0.0,1316,0.0,0.0,85,0,147,151,51,51,1316,0,1,1,1.0,0,496.0,1
5284,1.0,1.0,1.0,35,0.0,0.0,0,0,4,39,0,0,35,0,1,1,1.0,0,58.0,0
5285,1.0,1.0,1.0,214,0.0,0.0,55,0,3320,3650,0,0,214,2,1,1,1.0,0,803.0,0
5286,1.0,1.0,1.0,59,0.0,0.0,0,0,13,41,0,0,59,0,1,1,1.0,0,71.0,0
5287,0.0,1.0,1.0,4272,0.0,0.0,43,0,122,215,42,42,4272,2,0,0,1.0,0,1355.0,1
5288,1.0,1.0,0.0,4438,0.0,0.0,65,0,350,411,59,59,4438,3,1,0,1.0,0,68.0,1
5289,1.0,1.0,1.0,60,0.0,0.0,0,0,6,39,0,0,60,0,1,1,1.0,0,66.0,0
5290,1.0,1.0,0.0,2582,0.0,0.0,0,0,223,495,1668,1668,2582,3,1,1,1.0,0,350.0,1
5291,1.0,1.0,0.0,2374,0.0,0.0,93,0,1196,1873,0,0,2374,3,1,0,1.0,0,758.0,0
5292,1.0,1.0,1.0,44,0.0,0.0,0,0,7,42,0,0,44,0,1,1,1.0,0,53.0,0
5293,1.0,1.0,1.0,112,0.0,0.0,87,0,0,0,0,0,112,0,1,0,1.0,0,803.0,0
5294,1.0,1.0,1.0,37,0.0,0.0,0,0,3,34,0,0,37,0,1,1,1.0,0,58.0,0
5295,1.0,1.0,1.0,36869,0.0,0.0,159,0,7841,89,25542,25542,36869,9,0,0,1.0,0,765.0,1
5296,1.0,1.0,0.0,381,1.0,0.0,70,0,27,40,1179,1179,381,0,1,0,1.0,0,330.0,1
5297,1.0,1.0,1.0,52,0.0,0.0,61,0,0,0,0,0,52,0,1,0,1.0,0,874.0,0
5298,1.0,1.0,1.0,78,0.0,0.0,0,0,4,41,0,0,78,0,1,1,1.0,0,72.0,0
5299,0.0,1.0,0.0,843,0.0,0.0,0,0,51,42,1137,1137,843,0,0,0,1.0,0,132.0,1
5300,1.0,1.0,0.0,30450,0.0,0.0,160,0,2313,441,2193,2193,30450,93,0,0,1.0,0,994.0,1
5301,1.0,1.0,1.0,58,0.0,0.0,0,0,3,37,0,0,58,0,1,1,1.0,0,67.0,0
5302,1.0,1.0,1.0,36,0.0,0.0,0,0,2,36,0,0,36,0,1,1,1.0,0,53.0,0
5303,1.0,1.0,1.0,58,0.0,0.0,0,0,4,39,0,0,58,0,1,1,1.0,0,61.0,0
5304,1.0,1.0,1.0,31,0.0,0.0,61,0,0,0,0,0,31,0,1,0,1.0,0,874.0,0
5305,0.0,1.0,0.0,3027,0.0,0.0,153,0,111,207,159,159,3027,8,1,0,1.0,0,2005.0,1
5306,1.0,1.0,0.0,11060,0.0,0.0,32,0,671,1902,1,1,11060,2,1,1,1.0,0,776.0,0
5307,1.0,1.0,1.0,41,0.0,0.0,0,0,5,39,0,0,41,0,1,1,1.0,0,53.0,0
5308,1.0,1.0,1.0,5961,0.0,0.0,82,0,326,303,182,182,5961,9,0,0,1.0,0,2212.0,1
5309,1.0,1.0,1.0,1473,0.0,0.0,152,0,857,803,634,634,1473,26,0,0,1.0,0,551.0,1
5310,0.0,1.0,0.0,41032,0.0,0.0,28,0,1320,150,65896,65896,41032,60,1,0,1.0,0,1290.0,1
5311,0.0,1.0,0.0,1268,0.0,0.0,67,0,275,369,549,549,1268,15,0,0,1.0,0,2027.0,1
5312,1.0,1.0,1.0,44,0.0,0.0,0,0,6,35,0,0,44,0,1,1,1.0,0,70.0,0
5313,1.0,1.0,1.0,71,0.0,0.0,0,0,7,39,0,0,71,0,1,1,1.0,0,72.0,0
5314,1.0,1.0,1.0,57,0.0,0.0,0,0,4,41,0,0,57,0,1,1,1.0,0,66.0,0
5315,1.0,1.0,1.0,76086,0.0,0.0,105,0,1120,340,3372,3372,76086,42,1,0,1.0,0,2596.0,1
5316,1.0,1.0,1.0,44,0.0,0.0,0,0,5,40,0,0,44,1,1,1,1.0,0,53.0,0
5317,1.0,1.0,0.0,11758,0.0,0.0,50,0,822,1747,1,1,11758,5,1,1,1.0,0,776.0,0
5318,1.0,1.0,1.0,7975,0.0,0.0,149,0,398,350,11,11,7975,2,1,0,1.0,0,1769.0,0
5319,1.0,1.0,1.0,49,0.0,0.0,0,0,6,44,0,0,49,0,1,1,1.0,0,69.0,0
5320,1.0,1.0,1.0,140388,0.0,0.0,18,0,293,289,8574,8574,140388,6,0,0,1.0,0,1791.0,1
5321,1.0,1.0,1.0,10854,0.0,0.0,65,0,9527,887,3363,3363,10854,15,0,0,1.0,0,1742.0,1
5322,1.0,1.0,1.0,85,0.0,0.0,0,0,3,41,0,0,85,0,1,1,1.0,0,74.0,0
5323,0.0,1.0,1.0,3673,0.0,0.0,151,0,371,722,2227,2227,3673,3,0,0,1.0,0,1556.0,1
5324,0.0,1.0,1.0,1276,0.0,0.0,159,0,44,156,653,653,1276,2,1,0,1.0,0,2261.0,1
5325,1.0,1.0,1.0,48,0.0,0.0,0,0,2,44,0,0,48,0,1,1,1.0,0,57.0,0
5326,1.0,1.0,1.0,34,0.0,0.0,0,0,5,44,0,0,34,0,1,1,1.0,0,53.0,0
5327,1.0,1.0,1.0,37,0.0,0.0,0,0,6,38,0,0,37,0,1,1,1.0,0,67.0,0
5328,1.0,1.0,1.0,62,0.0,0.0,0,0,5,45,0,0,62,0,1,1,1.0,0,71.0,0
5329,0.0,1.0,0.0,5939,0.0,0.0,76,0,720,727,420,420,5939,6,1,0,1.0,0,487.0,1
5330,1.0,1.0,1.0,302,0.0,0.0,37,0,5149,5484,0,0,302,6,1,1,1.0,0,874.0,0
5331,1.0,1.0,1.0,79,0.0,0.0,0,0,2,42,0,0,79,0,1,1,1.0,0,73.0,0
5332,1.0,1.0,1.0,71,0.0,0.0,0,0,13,43,0,0,71,0,1,1,1.0,0,71.0,0
5333,1.0,1.0,1.0,587,0.0,0.0,22,0,9798,9965,0,0,587,14,1,1,1.0,0,168.0,0
5334,1.0,1.0,1.0,54,0.0,0.0,46,0,0,0,0,0,54,0,1,0,1.0,0,874.0,0
5335,1.0,1.0,1.0,54,0.0,0.0,48,0,39,127,0,0,54,0,1,0,1.0,0,873.0,0
5336,1.0,1.0,1.0,131,0.0,0.0,0,0,102,312,3,3,131,0,1,1,1.0,0,160.0,0
5337,1.0,1.0,1.0,46,0.0,0.0,0,0,5,35,0,0,46,0,1,1,1.0,0,62.0,0
5338,0.0,1.0,1.0,13224,0.0,0.0,12,0,881,547,22520,22520,13224,2,1,1,1.0,0,634.0,1
5339,1.0,1.0,1.0,233,0.0,0.0,89,0,3568,3583,0,0,233,1,1,1,1.0,0,872.0,0
5340,0.0,1.0,1.0,1849,0.0,1.0,77,0,1846,776,319,319,1849,65,0,0,1.0,0,1598.0,1
5341,1.0,1.0,1.0,1380,0.0,0.0,16,0,563,1670,2664,2664,1380,4,1,0,1.0,0,1540.0,1
5342,0.0,1.0,1.0,67875,0.0,0.0,55,0,649,297,863,863,67875,2,0,0,1.0,0,1538.0,1
5343,0.0,1.0,1.0,6141,0.0,0.0,64,0,223,318,23,23,6141,1,1,0,1.0,0,1417.0,1
5344,1.0,1.0,1.0,1186,1.0,0.0,0,0,144,193,1206,1206,1186,0,1,1,1.0,0,546.0,1
5345,1.0,1.0,1.0,40,0.0,0.0,0,0,4,36,0,0,40,0,1,1,1.0,0,57.0,0
5346,0.0,1.0,1.0,26486,0.0,0.0,94,0,1232,270,16802,16802,26486,14,1,0,1.0,0,1220.0,1
5347,1.0,1.0,1.0,33,0.0,0.0,0,0,7,38,0,0,33,0,1,1,1.0,0,59.0,0
5348,1.0,1.0,1.0,53,0.0,0.0,0,0,0,39,0,0,53,1,1,1,1.0,0,66.0,0
5349,0.0,1.0,1.0,38242,0.0,0.0,0,0,448,350,38,38,38242,32,1,0,1.0,0,2230.0,1
5350,0.0,1.0,1.0,5901,0.0,0.0,11,0,236,298,3731,3731,5901,2,1,1,1.0,0,777.0,1
5351,1.0,1.0,1.0,66,0.0,0.0,0,0,11,45,0,0,66,0,1,1,1.0,0,64.0,0
5352,1.0,1.0,1.0,67264,0.0,0.0,115,0,582,705,579,579,67264,85,0,0,1.0,0,2118.0,1
5353,0.0,1.0,0.0,8531,0.0,0.0,17,0,477,354,6175,6175,8531,1,1,1,1.0,0,1201.0,1
5354,0.0,1.0,0.0,433,0.0,0.0,74,0,91,312,74,74,433,0,1,1,1.0,0,684.0,0
5355,1.0,1.0,1.0,44,0.0,0.0,0,0,1,36,0,0,44,0,1,1,1.0,0,54.0,0
5356,1.0,1.0,0.0,9950,0.0,0.0,55,0,526,1305,1,1,9950,1,1,1,1.0,0,776.0,0
5357,0.0,1.0,1.0,21420,0.0,0.0,80,0,1081,680,2098,2098,21420,2,1,0,1.0,0,1305.0,1
5358,1.0,1.0,1.0,80,0.0,0.0,0,0,6,40,0,0,80,0,1,1,1.0,0,72.0,0
5359,1.0,1.0,1.0,42,0.0,0.0,0,0,2,40,0,0,42,1,1,1,1.0,0,59.0,0
5360,1.0,1.0,1.0,45,0.0,0.0,0,0,3,38,0,0,45,1,1,1,1.0,0,54.0,0
5361,0.0,1.0,1.0,9842,0.0,0.0,129,0,1248,2001,3843,3843,9842,10,0,0,1.0,0,1133.0,1
5362,0.0,1.0,1.0,1041,0.0,0.0,74,0,1086,256,132,132,1041,4,0,0,1.0,0,888.0,1
5363,0.0,1.0,0.0,720,0.0,0.0,19,0,111,67,788,788,720,0,1,1,1.0,0,373.0,1
5364,1.0,1.0,1.0,78,0.0,0.0,0,0,4,38,0,0,78,0,1,1,1.0,0,72.0,0
5365,1.0,1.0,1.0,54336,0.0,0.0,22,0,717,638,56683,56683,54336,0,1,0,1.0,0,1045.0,1
5366,1.0,1.0,1.0,57,0.0,0.0,0,0,6,50,0,0,57,0,1,1,1.0,0,66.0,0
5367,0.0,1.0,0.0,7824,0.0,0.0,45,0,252,712,7720,7720,7824,1,0,0,1.0,0,799.0,1
5368,0.0,1.0,0.0,2758,0.0,0.0,34,0,249,196,2687,2687,2758,0,1,1,1.0,0,790.0,1
5369,1.0,1.0,1.0,46,0.0,0.0,0,0,8,36,0,0,46,0,1,1,1.0,0,55.0,0
5370,1.0,1.0,1.0,311,0.0,0.0,0,0,59,818,0,0,311,1,1,1,1.0,0,123.0,0
5371,0.0,1.0,1.0,8213,0.0,0.0,62,0,642,675,18265,18265,8213,5,1,0,1.0,0,523.0,1
5372,1.0,1.0,1.0,258,0.0,0.0,27,0,4089,4166,0,0,258,2,1,1,1.0,0,869.0,0
5373,1.0,1.0,1.0,33,0.0,0.0,0,0,4,37,0,0,33,0,1,1,1.0,0,59.0,0
5374,0.0,1.0,1.0,2850,0.0,0.0,19,0,633,584,1624,1624,2850,0,0,0,1.0,0,473.0,1
5375,0.0,1.0,1.0,8328,0.0,0.0,24,0,552,532,18965,18965,8328,0,1,1,1.0,0,1291.0,1
5376,1.0,1.0,0.0,6838,0.0,0.0,71,0,624,1894,0,0,6838,5,0,0,1.0,0,506.0,0
5377,1.0,1.0,1.0,71,0.0,0.0,0,0,6,42,0,0,71,0,1,1,1.0,0,67.0,0
5378,0.0,1.0,1.0,10449,1.0,0.0,34,0,205,90,2242,2242,10449,3,1,0,1.0,0,827.0,1
5379,1.0,1.0,1.0,172,0.0,0.0,73,0,499,716,0,0,172,0,1,0,1.0,0,872.0,0
5380,1.0,1.0,1.0,115,0.0,0.0,128,0,0,0,0,0,115,0,1,0,1.0,0,873.0,0
5381,1.0,1.0,1.0,11765,0.0,0.0,58,0,892,1620,1,1,11765,0,0,1,1.0,0,1090.0,0
5382,0.0,1.0,1.0,8562,0.0,0.0,42,0,472,321,1209,1209,8562,0,1,0,1.0,0,1342.0,1
5383,1.0,1.0,1.0,41,0.0,0.0,0,0,10,37,0,0,41,0,1,1,1.0,0,69.0,0
5384,1.0,1.0,1.0,11475,0.0,0.0,41,0,316,657,829,829,11475,3,1,0,1.0,0,1405.0,1
5385,1.0,1.0,1.0,14761,0.0,0.0,31,0,895,540,6670,6670,14761,0,0,1,1.0,0,1820.0,1
5386,1.0,1.0,1.0,44,0.0,0.0,0,0,4,40,0,0,44,0,1,1,1.0,0,68.0,0
5387,0.0,1.0,0.0,9352,0.0,0.0,57,0,524,510,4532,4532,9352,1,1,1,1.0,0,487.0,1
5388,1.0,1.0,1.0,67,0.0,0.0,22,0,1,0,0,0,67,0,1,0,1.0,0,875.0,0
5389,1.0,1.0,1.0,467,0.0,0.0,24,0,4116,4527,0,0,467,6,1,0,1.0,0,910.0,0
5390,1.0,1.0,1.0,66,0.0,0.0,0,0,6,39,0,0,66,0,1,1,1.0,0,125.0,0
5391,1.0,1.0,0.0,2055,0.0,0.0,0,0,142,129,489,489,2055,0,1,1,1.0,0,604.0,1
5392,0.0,1.0,1.0,27764,0.0,0.0,95,0,1052,1505,26920,26920,27764,6,1,0,1.0,0,1383.0,1
5393,1.0,1.0,1.0,58,0.0,0.0,0,0,7,39,0,0,58,0,1,1,1.0,0,62.0,0
5394,1.0,1.0,1.0,53,0.0,0.0,0,0,6,38,0,0,53,0,1,1,1.0,0,70.0,0
5395,1.0,1.0,1.0,45,0.0,0.0,0,0,6,41,0,0,45,0,1,1,1.0,0,59.0,0
5396,1.0,1.0,1.0,55,0.0,0.0,46,0,0,0,0,0,55,0,1,0,1.0,0,873.0,0
5397,1.0,1.0,1.0,57,0.0,0.0,0,0,3,39,0,0,57,0,1,1,1.0,0,63.0,0
5398,1.0,1.0,0.0,861,0.0,0.0,24,0,70,142,2791,2791,861,0,1,1,1.0,0,652.0,1
5399,1.0,1.0,1.0,11760,0.0,0.0,60,0,1207,1828,1,1,11760,2,0,1,1.0,0,1006.0,0
5400,1.0,1.0,1.0,57,0.0,0.0,0,0,5,34,0,0,57,0,1,1,1.0,0,62.0,0
5401,1.0,1.0,1.0,38,0.0,0.0,0,0,7,40,0,0,38,0,1,1,1.0,0,56.0,0
